date,datetime,route_name,distance_m,duration_sec,duration_min,avg_speed_kmh,hour,day_of_week,month,year,is_weekend
2025-06-02,2025-06-02 22:00:00,Cosmopark-Vostok_5,6463,794.11,13.24,29.3,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,PVT-Globus,9234,1338.06,22.3,24.84,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2137.94,35.63,21.49,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,Dzhal-Osh_Bazar,6848,873.11,14.55,28.24,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,Dordoi-Togolok_Moldo,11543,1907.65,31.79,21.78,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,Tunguch-Philharmonia,10660,1453.85,24.23,26.4,22,0,6,2025,False
2025-06-02,2025-06-02 22:00:00,Vefa-Ortosay,8912,1112.13,18.54,28.85,22,0,6,2025,False
2025-06-03,2025-06-03 00:00:00,12_mkr-TSUM,8450,757.97,12.63,40.13,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Ala_Too_Sq-Asanbai,7956,736.3,12.27,38.9,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1506.74,25.11,31.34,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Cosmopark-Vostok_5,6463,556.91,9.28,41.78,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,PVT-Globus,9234,852.78,14.21,38.98,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1477.37,24.62,31.1,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Dzhal-Osh_Bazar,6848,671.89,11.2,36.69,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Dordoi-Togolok_Moldo,11543,1628.06,27.13,25.52,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Tunguch-Philharmonia,10660,1175.48,19.59,32.65,0,1,6,2025,False
2025-06-03,2025-06-03 00:00:00,Vefa-Ortosay,8912,926.65,15.44,34.62,0,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,12_mkr-TSUM,8450,802.13,13.37,37.92,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Ala_Too_Sq-Asanbai,7956,897.8,14.96,31.9,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Ak_Orgo-Hyatt_Regency,13119,1518.08,25.3,31.11,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Cosmopark-Vostok_5,6463,574.61,9.58,40.49,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,PVT-Globus,9234,949.13,15.82,35.02,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Yuzhnye_Vorota-Dordoi,12761,1588.69,26.48,28.92,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Dordoi-Togolok_Moldo,11543,1527.79,25.46,27.2,2,1,6,2025,False
2025-06-03,2025-06-03 02:00:00,Vefa-Ortosay,8912,926.55,15.44,34.63,2,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,12_mkr-TSUM,8450,913.99,15.23,33.28,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Ala_Too_Sq-Asanbai,7956,759.59,12.66,37.71,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Ak_Orgo-Hyatt_Regency,13119,1551.0,25.85,30.45,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Cosmopark-Vostok_5,6463,614.39,10.24,37.87,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,PVT-Globus,9234,962.74,16.05,34.53,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1490.69,24.84,30.82,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Dzhal-Osh_Bazar,6848,649.17,10.82,37.98,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Dordoi-Togolok_Moldo,11543,1321.65,22.03,31.44,4,1,6,2025,False
2025-06-03,2025-06-03 04:00:00,Tunguch-Philharmonia,10660,1001.97,16.7,38.3,4,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,12_mkr-TSUM,8450,829.39,13.82,36.68,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Ala_Too_Sq-Asanbai,7956,722.48,12.04,39.64,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1794.22,29.9,26.32,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Cosmopark-Vostok_5,6463,566.43,9.44,41.08,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,PVT-Globus,9234,1043.89,17.4,31.84,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Yuzhnye_Vorota-Dordoi,12761,1702.97,28.38,26.98,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Dzhal-Osh_Bazar,6848,737.95,12.3,33.41,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Dordoi-Togolok_Moldo,11543,1412.28,23.54,29.42,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Tunguch-Philharmonia,10660,1019.89,17.0,37.63,6,1,6,2025,False
2025-06-03,2025-06-03 06:00:00,Vefa-Ortosay,8912,931.19,15.52,34.45,6,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,12_mkr-TSUM,8450,1865.66,31.09,16.31,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Ala_Too_Sq-Asanbai,7956,1851.24,30.85,15.47,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Ak_Orgo-Hyatt_Regency,13119,3670.65,61.18,12.87,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Cosmopark-Vostok_5,6463,1154.55,19.24,20.15,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,PVT-Globus,9234,1876.68,31.28,17.71,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Yuzhnye_Vorota-Dordoi,12761,3322.75,55.38,13.83,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Dzhal-Osh_Bazar,6848,1541.23,25.69,16.0,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Dordoi-Togolok_Moldo,11543,3206.63,53.44,12.96,8,1,6,2025,False
2025-06-03,2025-06-03 08:00:00,Vefa-Ortosay,8912,1992.49,33.21,16.1,8,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Ala_Too_Sq-Asanbai,7956,1442.39,24.04,19.86,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2704.7,45.08,17.46,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Cosmopark-Vostok_5,6463,907.86,15.13,25.63,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,PVT-Globus,9234,1451.04,24.18,22.91,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Yuzhnye_Vorota-Dordoi,12761,2469.57,41.16,18.6,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Dzhal-Osh_Bazar,6848,1060.61,17.68,23.24,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Dordoi-Togolok_Moldo,11543,2570.94,42.85,16.16,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Tunguch-Philharmonia,10660,1656.36,27.61,23.17,10,1,6,2025,False
2025-06-03,2025-06-03 10:00:00,Vefa-Ortosay,8912,1558.34,25.97,20.59,10,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,12_mkr-TSUM,8450,1130.77,18.85,26.9,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Ala_Too_Sq-Asanbai,7956,1174.31,19.57,24.39,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Ak_Orgo-Hyatt_Regency,13119,2248.7,37.48,21.0,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Cosmopark-Vostok_5,6463,680.39,11.34,34.2,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,PVT-Globus,9234,1220.8,20.35,27.23,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Yuzhnye_Vorota-Dordoi,12761,2029.63,33.83,22.63,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Dzhal-Osh_Bazar,6848,841.66,14.03,29.29,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Dordoi-Togolok_Moldo,11543,1922.95,32.05,21.61,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Tunguch-Philharmonia,10660,1476.8,24.61,25.99,12,1,6,2025,False
2025-06-03,2025-06-03 12:00:00,Vefa-Ortosay,8912,1145.53,19.09,28.01,12,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,12_mkr-TSUM,8450,1251.55,20.86,24.31,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Ala_Too_Sq-Asanbai,7956,1048.55,17.48,27.32,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Ak_Orgo-Hyatt_Regency,13119,1978.71,32.98,23.87,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Cosmopark-Vostok_5,6463,654.75,10.91,35.54,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,PVT-Globus,9234,1216.86,20.28,27.32,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Yuzhnye_Vorota-Dordoi,12761,2190.94,36.52,20.97,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Dordoi-Togolok_Moldo,11543,2016.23,33.6,20.61,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Tunguch-Philharmonia,10660,1525.98,25.43,25.15,14,1,6,2025,False
2025-06-03,2025-06-03 14:00:00,Vefa-Ortosay,8912,1118.03,18.63,28.7,14,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,12_mkr-TSUM,8450,1420.68,23.68,21.41,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Ala_Too_Sq-Asanbai,7956,1345.5,22.43,21.29,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2812.46,46.87,16.79,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Cosmopark-Vostok_5,6463,850.18,14.17,27.37,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,PVT-Globus,9234,1334.72,22.25,24.91,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2393.36,39.89,19.19,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Dzhal-Osh_Bazar,6848,1021.67,17.03,24.13,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Dordoi-Togolok_Moldo,11543,2074.15,34.57,20.03,16,1,6,2025,False
2025-06-03,2025-06-03 16:00:00,Vefa-Ortosay,8912,1290.84,21.51,24.85,16,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,12_mkr-TSUM,8450,1742.73,29.05,17.46,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Ala_Too_Sq-Asanbai,7956,1541.06,25.68,18.59,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Ak_Orgo-Hyatt_Regency,13119,3604.78,60.08,13.1,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Cosmopark-Vostok_5,6463,1211.5,20.19,19.21,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,PVT-Globus,9234,1817.03,30.28,18.29,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3201.35,53.36,14.35,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Dzhal-Osh_Bazar,6848,1630.94,27.18,15.12,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Dordoi-Togolok_Moldo,11543,3361.92,56.03,12.36,18,1,6,2025,False
2025-06-03,2025-06-03 18:00:00,Tunguch-Philharmonia,10660,2344.48,39.07,16.37,18,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,12_mkr-TSUM,8450,1275.84,21.26,23.84,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Ala_Too_Sq-Asanbai,7956,1444.33,24.07,19.83,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2600.22,43.34,18.16,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,PVT-Globus,9234,1479.6,24.66,22.47,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2805.21,46.75,16.38,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Dzhal-Osh_Bazar,6848,1097.76,18.3,22.46,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Tunguch-Philharmonia,10660,1556.31,25.94,24.66,20,1,6,2025,False
2025-06-03,2025-06-03 20:00:00,Vefa-Ortosay,8912,1333.02,22.22,24.07,20,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,12_mkr-TSUM,8450,1157.33,19.29,26.28,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Ala_Too_Sq-Asanbai,7956,993.44,16.56,28.83,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Ak_Orgo-Hyatt_Regency,13119,2201.94,36.7,21.45,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Cosmopark-Vostok_5,6463,706.91,11.78,32.91,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,PVT-Globus,9234,1208.23,20.14,27.51,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2110.58,35.18,21.77,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Dzhal-Osh_Bazar,6848,902.3,15.04,27.32,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Dordoi-Togolok_Moldo,11543,1783.54,29.73,23.3,22,1,6,2025,False
2025-06-03,2025-06-03 22:00:00,Tunguch-Philharmonia,10660,1360.15,22.67,28.21,22,1,6,2025,False
2025-06-04,2025-06-04 00:00:00,12_mkr-TSUM,8450,888.37,14.81,34.24,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Ala_Too_Sq-Asanbai,7956,781.97,13.03,36.63,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1480.0,24.67,31.91,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Cosmopark-Vostok_5,6463,521.68,8.69,44.6,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,PVT-Globus,9234,998.06,16.63,33.31,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1660.54,27.68,27.67,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Dzhal-Osh_Bazar,6848,693.59,11.56,35.54,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Dordoi-Togolok_Moldo,11543,1290.12,21.5,32.21,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Tunguch-Philharmonia,10660,1059.44,17.66,36.22,0,2,6,2025,False
2025-06-04,2025-06-04 00:00:00,Vefa-Ortosay,8912,908.83,15.15,35.3,0,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,12_mkr-TSUM,8450,957.62,15.96,31.77,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Ala_Too_Sq-Asanbai,7956,772.43,12.87,37.08,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Ak_Orgo-Hyatt_Regency,13119,1535.42,25.59,30.76,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Cosmopark-Vostok_5,6463,563.26,9.39,41.31,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,PVT-Globus,9234,1026.92,17.12,32.37,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Yuzhnye_Vorota-Dordoi,12761,1495.71,24.93,30.71,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Dzhal-Osh_Bazar,6848,668.8,11.15,36.86,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Dordoi-Togolok_Moldo,11543,1354.67,22.58,30.68,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Tunguch-Philharmonia,10660,1095.56,18.26,35.03,2,2,6,2025,False
2025-06-04,2025-06-04 02:00:00,Vefa-Ortosay,8912,851.7,14.19,37.67,2,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,12_mkr-TSUM,8450,769.36,12.82,39.54,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Ala_Too_Sq-Asanbai,7956,732.28,12.2,39.11,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Ak_Orgo-Hyatt_Regency,13119,1532.95,25.55,30.81,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,PVT-Globus,9234,957.85,15.96,34.71,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1798.97,29.98,25.54,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Dzhal-Osh_Bazar,6848,612.89,10.21,40.22,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Dordoi-Togolok_Moldo,11543,1396.98,23.28,29.75,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Tunguch-Philharmonia,10660,1034.07,17.23,37.11,4,2,6,2025,False
2025-06-04,2025-06-04 04:00:00,Vefa-Ortosay,8912,991.98,16.53,32.34,4,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,12_mkr-TSUM,8450,862.83,14.38,35.26,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Ala_Too_Sq-Asanbai,7956,741.97,12.37,38.6,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1839.59,30.66,25.67,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,PVT-Globus,9234,904.81,15.08,36.74,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Yuzhnye_Vorota-Dordoi,12761,1483.29,24.72,30.97,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Dzhal-Osh_Bazar,6848,696.8,11.61,35.38,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Dordoi-Togolok_Moldo,11543,1298.19,21.64,32.01,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Tunguch-Philharmonia,10660,1162.74,19.38,33.0,6,2,6,2025,False
2025-06-04,2025-06-04 06:00:00,Vefa-Ortosay,8912,833.49,13.89,38.49,6,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,12_mkr-TSUM,8450,1668.42,27.81,18.23,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Ala_Too_Sq-Asanbai,7956,1826.0,30.43,15.69,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Ak_Orgo-Hyatt_Regency,13119,3800.54,63.34,12.43,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Cosmopark-Vostok_5,6463,1051.28,17.52,22.13,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,PVT-Globus,9234,1941.31,32.36,17.12,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Yuzhnye_Vorota-Dordoi,12761,3700.17,61.67,12.42,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Dzhal-Osh_Bazar,6848,1433.8,23.9,17.19,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Dordoi-Togolok_Moldo,11543,2901.14,48.35,14.32,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Tunguch-Philharmonia,10660,2560.73,42.68,14.99,8,2,6,2025,False
2025-06-04,2025-06-04 08:00:00,Vefa-Ortosay,8912,1819.48,30.32,17.63,8,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,12_mkr-TSUM,8450,1379.53,22.99,22.05,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Ala_Too_Sq-Asanbai,7956,1315.77,21.93,21.77,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2921.12,48.69,16.17,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Cosmopark-Vostok_5,6463,836.27,13.94,27.82,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,PVT-Globus,9234,1677.35,27.96,19.82,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Yuzhnye_Vorota-Dordoi,12761,2366.2,39.44,19.41,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Dzhal-Osh_Bazar,6848,987.84,16.46,24.96,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Dordoi-Togolok_Moldo,11543,2178.94,36.32,19.07,10,2,6,2025,False
2025-06-04,2025-06-04 10:00:00,Tunguch-Philharmonia,10660,1769.07,29.48,21.69,10,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,12_mkr-TSUM,8450,1193.04,19.88,25.5,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,Ak_Orgo-Hyatt_Regency,13119,2271.06,37.85,20.8,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,PVT-Globus,9234,1181.17,19.69,28.14,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,Yuzhnye_Vorota-Dordoi,12761,2317.81,38.63,19.82,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,Dzhal-Osh_Bazar,6848,986.06,16.43,25.0,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,Tunguch-Philharmonia,10660,1433.4,23.89,26.77,12,2,6,2025,False
2025-06-04,2025-06-04 12:00:00,Vefa-Ortosay,8912,1087.55,18.13,29.5,12,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,12_mkr-TSUM,8450,1050.77,17.51,28.95,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Ala_Too_Sq-Asanbai,7956,1160.93,19.35,24.67,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Ak_Orgo-Hyatt_Regency,13119,2009.4,33.49,23.5,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Cosmopark-Vostok_5,6463,830.77,13.85,28.01,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,PVT-Globus,9234,1149.84,19.16,28.91,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Yuzhnye_Vorota-Dordoi,12761,2066.43,34.44,22.23,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Dzhal-Osh_Bazar,6848,924.83,15.41,26.66,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Dordoi-Togolok_Moldo,11543,2026.07,33.77,20.51,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Tunguch-Philharmonia,10660,1595.41,26.59,24.05,14,2,6,2025,False
2025-06-04,2025-06-04 14:00:00,Vefa-Ortosay,8912,1074.04,17.9,29.87,14,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,12_mkr-TSUM,8450,1428.13,23.8,21.3,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Ala_Too_Sq-Asanbai,7956,1210.04,20.17,23.67,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2377.03,39.62,19.87,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Cosmopark-Vostok_5,6463,797.63,13.29,29.17,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2699.14,44.99,17.02,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Dzhal-Osh_Bazar,6848,1119.2,18.65,22.03,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Dordoi-Togolok_Moldo,11543,2233.49,37.22,18.61,16,2,6,2025,False
2025-06-04,2025-06-04 16:00:00,Vefa-Ortosay,8912,1355.41,22.59,23.67,16,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,12_mkr-TSUM,8450,1988.29,33.14,15.3,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Ala_Too_Sq-Asanbai,7956,1746.74,29.11,16.4,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Ak_Orgo-Hyatt_Regency,13119,3151.57,52.53,14.99,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Cosmopark-Vostok_5,6463,1283.67,21.39,18.13,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3541.91,59.03,12.97,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Dzhal-Osh_Bazar,6848,1337.6,22.29,18.43,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Dordoi-Togolok_Moldo,11543,3005.01,50.08,13.83,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Tunguch-Philharmonia,10660,2146.64,35.78,17.88,18,2,6,2025,False
2025-06-04,2025-06-04 18:00:00,Vefa-Ortosay,8912,1805.42,30.09,17.77,18,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,12_mkr-TSUM,8450,1381.92,23.03,22.01,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Ala_Too_Sq-Asanbai,7956,1219.52,20.33,23.49,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2677.35,44.62,17.64,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Cosmopark-Vostok_5,6463,958.44,15.97,24.28,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,PVT-Globus,9234,1615.57,26.93,20.58,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2360.8,39.35,19.46,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Dzhal-Osh_Bazar,6848,1007.4,16.79,24.47,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Dordoi-Togolok_Moldo,11543,2533.71,42.23,16.4,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Tunguch-Philharmonia,10660,1933.15,32.22,19.85,20,2,6,2025,False
2025-06-04,2025-06-04 20:00:00,Vefa-Ortosay,8912,1614.56,26.91,19.87,20,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,12_mkr-TSUM,8450,1161.49,19.36,26.19,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Ala_Too_Sq-Asanbai,7956,1043.1,17.39,27.46,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Ak_Orgo-Hyatt_Regency,13119,2365.04,39.42,19.97,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Cosmopark-Vostok_5,6463,724.86,12.08,32.1,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,PVT-Globus,9234,1264.31,21.07,26.29,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Yuzhnye_Vorota-Dordoi,12761,1904.01,31.73,24.13,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Dzhal-Osh_Bazar,6848,970.77,16.18,25.4,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Dordoi-Togolok_Moldo,11543,2183.77,36.4,19.03,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Tunguch-Philharmonia,10660,1400.04,23.33,27.41,22,2,6,2025,False
2025-06-04,2025-06-04 22:00:00,Vefa-Ortosay,8912,1077.6,17.96,29.77,22,2,6,2025,False
2025-06-05,2025-06-05 00:00:00,12_mkr-TSUM,8450,784.11,13.07,38.8,0,3,6,2025,False
